sample_id,split,label,label_id,parent_call_id,source_id,source_dataset,source_audio_path,audio_path,start_sec,end_sec,duration_sec,text,qa_status,qa_flags,is_augmented,augmentation,call_type,original_sample_id,original_split
test_phishing_00045,test,phishing,1,36697,36697,fss,C:\공경진_26년도\대출사기형\36697_(은행·캐피탈 직원 역할분담 ① - 은행직원) OOO캐피탈 채권회수팀에 직접 연락하셔서 기존 대출을 납부하시면서 전산이관 요청을 하셔야 합니다.mp3,audio/phishing/test_phishing_00045.wav,165.58,186.58,21.0,"그래가지고 그 쪽에서 저희 쪽으로 청구할 거예요 그 쪽에 납부하시면 2,770만 원만 납부해 주시면 돼요 그 쪽에서 알려드릴 거예요, 고객님 공분 확인했다고 하면요? 네, 알겠습니다 네, 하고 전화 드리면 되죠? 네, 하고요 그 쪽에다가 납부까지 다 하신다면 저한테 전화 주시면 될 것 같아요",PASS,,False,,대출사기형,validation_phishing_00089,validation
test_phishing_00046,test,phishing,1,36712,36712,fss,"C:\공경진_26년도\대출사기형\36712_대출 진행 취소하시면, 기존에 고객님께서 납부하셨던 금액 반환받으시는데 일주일 정도 걸립니다.mp3",audio/phishing/test_phishing_00046.wav,22.1,42.86,20.76,담보공 220만원 처리하시고 바다 가셔야 될까요? 네 처리하시겠다고요? 처리원으로는 들을 수가 있는데 처리하시기 대신 고객님 나빠셨던 거 나빠셨던 거 바다 가시는 데까지는 한 1주 정도 들으실까요? 그러시면 상관 없으신가요? 네 1주 제일 희생했을 거예요 알겠습니다 처리해 드릴게요,PASS,,False,,대출사기형,test_phishing_00098,test
test_phishing_00047,test,phishing,1,36712,36712,fss,"C:\공경진_26년도\대출사기형\36712_대출 진행 취소하시면, 기존에 고객님께서 납부하셨던 금액 반환받으시는데 일주일 정도 걸립니다.mp3",audio/phishing/test_phishing_00047.wav,42.86,67.97,25.11,처리하고 있을 거예요? 그냥 저희 쪽에서 처리 처리올리면 돼요 그냥 1주 이후에 다음 주 월요일 정도 해서 환급자도 들어가실 겁니다 한 번 확인할 수 있을까요? 저희 쪽으로 연락 주시면 몰라에 전화하시던 본인이 얘기 안 돼있으시면 고객님한테 저거 안 돌아가실 거예요.,PASS,,False,,대출사기형,test_phishing_00099,test
test_phishing_00048,test,phishing,1,36712,36712,fss,"C:\공경진_26년도\대출사기형\36712_대출 진행 취소하시면, 기존에 고객님께서 납부하셨던 금액 반환받으시는데 일주일 정도 걸립니다.mp3",audio/phishing/test_phishing_00048.wav,91.1,111.84,20.74,우리 금융사들이 전부 명의돈이 많다 보니까 본인이 본인은. 본인은 직접 전화해서 확인하셔야 하지 않지. 여보세요. 네. 본인 심사 맞으십니다. 아닙니다. 검토 월요일 날 방법으로 들어갈 거예요. 정확하게 들어오는 거 맞나요. 네. 맞습니다.,PASS,,False,,대출사기형,test_phishing_00100,test
test_phishing_00049,test,phishing,1,36712,36712,fss,"C:\공경진_26년도\대출사기형\36712_대출 진행 취소하시면, 기존에 고객님께서 납부하셨던 금액 반환받으시는데 일주일 정도 걸립니다.mp3",audio/phishing/test_phishing_00049.wav,111.84,133.13,21.29,본인 심사 맞으시잖아요. 아닙니다. 어떻게 확인하실 거예요. 왜. 저희 또. 확인하시던데. 본인은 안 된다던데. 고객님 핸드폰으로 본인은 좀 하셔야 된다던데. 이거 검사는 본인이 끊은 거예요. 왜 자꾸 많이 달라지셨잖아요. 저희 검사를 신고해도 돼요. 구임사는 없으세요.,PASS,,False,,대출사기형,test_phishing_00101,test
test_phishing_00050,test,phishing,1,36340,36340,fss,C:\공경진_26년도\수사기관 사칭형\36340_수사기관사칭_전혀 모르는 분 맞으세요_.mp3,audio/phishing/test_phishing_00050.wav,0.0,24.99,24.99,전혀 모르시는 분 맞으세요. 왜냐하면 저희 수사의 팀이 김 동일로 인한 금융범죄 세대단을 검거라 했습니다. 그 검거 현장에서 대략의 신료카드 대포통작 볼복복자된 보안카드 분을 압수라 했는데 아칫 물품 중에서,PASS,,False,,수사기관 사칭형,train_phishing_00266,test
test_phishing_00051,test,phishing,1,36340,36340,fss,C:\공경진_26년도\수사기관 사칭형\36340_수사기관사칭_전혀 모르는 분 맞으세요_.mp3,audio/phishing/test_phishing_00051.wav,24.99,46.24,21.25,두 통장이 발전이세요. 이렇게 본인앞으로 연락을 드렸습니다. 본인께서는 목욕과 하나하네 두 금융권 대사를 대서 아시는 내용이 없으시다는 게 맞습니까? 저희가 압수한 두 통장을 이제 은혜가 대죄하고 그 확실히 혹시 87%입니까?,PASS,,False,,수사기관 사칭형,train_phishing_00267,test
test_phishing_00052,test,phishing,1,36340,36340,fss,C:\공경진_26년도\수사기관 사칭형\36340_수사기관사칭_전혀 모르는 분 맞으세요_.mp3,audio/phishing/test_phishing_00052.wav,88.83,111.12,22.29,본인께서 대사 하신 내용이 아니시라면 현재 피해자 입증이라는 것을 박으셔야 되는 상황입니다. 이게 불편한 현장에서 본인 명예된 통장을 발견되다 보니 본인께서 대사 하신 사실 없으시다면 1차적인 피해를 보신 상황이신데요. 이번 사건에 포함해서 180명이 넘는 사람들이 연료가 되어 있으세요.,PASS,,False,,수사기관 사칭형,train_phishing_00269,test
test_phishing_00053,test,phishing,1,36340,36340,fss,C:\공경진_26년도\수사기관 사칭형\36340_수사기관사칭_전혀 모르는 분 맞으세요_.mp3,audio/phishing/test_phishing_00053.wav,111.12,133.2,22.08,이 많은 사람도 중에서는 금전적인 대가를 받고 통장을 판매하실 분도 계시고요. 본인과 동일하게 본인은 모를 사이에 통장이 개설되어 이러한 사건에 연료되신 분들이 상당히 많습니다. 이해하셨나요? 네. 피해자 입증을 받기 위해서는 지금 유선 연락은 녹취 상태로 지행된 레저이고요.,PASS,,False,,수사기관 사칭형,train_phishing_00270,test
test_phishing_00054,test,phishing,1,36340,36340,fss,C:\공경진_26년도\수사기관 사칭형\36340_수사기관사칭_전혀 모르는 분 맞으세요_.mp3,audio/phishing/test_phishing_00054.wav,133.2,154.34,21.14,녹취 시에는 제가 몇 가지 간단한 질문사항을 드릴 겁니다. 이 질문사항에 거짓없는 사실만 말씀하시면 되겠습니다. 다시 한 번 말씀해 주세요. 이따가만 말씀하시면 몇 분 정도 뒤에 말씀하시는 겁니까? 2시간 정도. 네 알겠습니다.,PASS,,False,,수사기관 사칭형,train_phishing_00271,test
test_phishing_00055,test,phishing,1,36352,36352,fss,C:\공경진_26년도\수사기관 사칭형\36352_저희 검찰로 오는데 시간이 얼마나 걸리죠_.mp3,audio/phishing/test_phishing_00055.wav,0.34,23.09,22.75,네 우산은 입은 사건에 염류된 혐의가 있기 때문에요. 저희 검찰로 오셔서 간단한 조사를 받으셔야 하는데 혹시 오시는데 시간은 얼마나 걸리시죠? 오늘요? 네네. 제가 지금 일하고 있어가지고. 뭐 도신단 말씀이세요?,PASS,,False,,수사기관 사칭형,test_phishing_00114,test
test_phishing_00056,test,phishing,1,36352,36352,fss,C:\공경진_26년도\수사기관 사칭형\36352_저희 검찰로 오는데 시간이 얼마나 걸리죠_.mp3,audio/phishing/test_phishing_00056.wav,56.79,77.77,20.98,질문의 전반 조사 과정은 녹취 상태로 진행이 될 것입니다. 수사 과정에서 저희가 강압 수사는 있었는지 유도 신문을 하는지 그리고 본인께서 허위 진술을 하시는 부분에서나 다른 기관에서 심사가 들어갈 거고요. 재판에 증거물로 사용되기 때문에 본인께서는 거짓말을 하시거나 숨기시면 절대 안 되시고요. 네.,PASS,,False,,수사기관 사칭형,test_phishing_00115,test
test_phishing_00057,test,phishing,1,36352,36352,fss,C:\공경진_26년도\수사기관 사칭형\36352_저희 검찰로 오는데 시간이 얼마나 걸리죠_.mp3,audio/phishing/test_phishing_00057.wav,77.77,98.51,20.74,"네, 잠시만요. 네, 여보세요? 네. 저는 부산고금, 형사일부 김 나용 수사관입니다. 지금 2015 형제 13758호 검증금용 사건에 대한 일문 일답 조사 과정입니다. 당사자 본인은 형제에 맞으십니까?",PASS,,False,,수사기관 사칭형,test_phishing_00116,test
test_phishing_00058,test,phishing,1,36352,36352,fss,C:\공경진_26년도\수사기관 사칭형\36352_저희 검찰로 오는데 시간이 얼마나 걸리죠_.mp3,audio/phishing/test_phishing_00058.wav,183.98,206.04,22.06,"만약에 본인께서 진술하지 않은 은행개사가 나왔을 경우 모두 불법자들이 개설을 해서 이용한 걸로 간주가 되기 때문에 모두 동결 처리해 드릴 것입니다. 모두 동결 처리해 드릴 것입니다. 아, 농역에서 또 하나 있어요?",PASS,,False,,수사기관 사칭형,test_phishing_00117,test
test_phishing_00059,test,phishing,1,36352,36352,fss,C:\공경진_26년도\수사기관 사칭형\36352_저희 검찰로 오는데 시간이 얼마나 걸리죠_.mp3,audio/phishing/test_phishing_00059.wav,295.01,316.69,21.68,이거는 증권 계절 하나 있고 이제... 입증음식 계절 하나 있고요. 두 개 있어요? 네. 알겠습니다. 그러시면 일반 통장이시란 말씀 받으시죠? 대구 은행 국면역요?,PASS,,False,,수사기관 사칭형,test_phishing_00118,test
test_phishing_00060,test,phishing,1,36373,36373,fss,C:\공경진_26년도\수사기관 사칭형\36373_일대일 녹취 조사를 받을거구요.mp3,audio/phishing/test_phishing_00060.wav,1.71,23.55,21.84,서울지방경찰청입니다. 서울지방경찰청 경제범죄수사과 김태우경장입니다.,PASS,,False,,수사기관 사칭형,test_phishing_00129,test
test_phishing_00061,test,phishing,1,36373,36373,fss,C:\공경진_26년도\수사기관 사칭형\36373_일대일 녹취 조사를 받을거구요.mp3,audio/phishing/test_phishing_00061.wav,90.74,111.87,21.13,"고민 계좌를 계산 사실어 있습니까? 없어요. 그날이 없다고 하시고요. 그럼 당연히 통장을 판매하거나 양도해 준 사실어 있습니까? 없어요. 그런 것 같다고 하시고요. 그리고 오늘 그날 때 인터넷 매팅이나 텔레베큐를 이용하십니까? 여보세요? 예, 예. 지금 부부한테 사귀치는 거예요, 지금?",PASS,,False,,수사기관 사칭형,test_phishing_00130,test
test_phishing_00062,test,phishing,1,36375,36375,fss,"C:\공경진_26년도\수사기관 사칭형\36375_그러면, 참고인진술로 넣어드릴게요.mp3",audio/phishing/test_phishing_00062.wav,0.11,20.34,20.23,"잠시만요. 아, 잘 안 늘려서요. 전화 받으시는 분이 XXXX가 맞으시니까 본인 맞으시죠. 본인 모르죠. 아니요. 그건 아니에요. 저. 그건 아니세요? 네. 1년생은 아니세요?",PASS,,False,,수사기관 사칭형,train_phishing_00288,test
test_phishing_00063,test,phishing,1,36375,36375,fss,"C:\공경진_26년도\수사기관 사칭형\36375_그러면, 참고인진술로 넣어드릴게요.mp3",audio/phishing/test_phishing_00063.wav,63.28,86.03,22.75,"아, 그렇게요? 네. 그 정도는 아닌 것 같은데요? 그러면은. 여보세요? 네. 저희가 일단은 청구인 진술로 그러면 넣을게요. 혹시 자체를 괜찮으시죠? 네. 그럼 그렇게 넣을 테니까. 일단은 뭐 석설도 자상 부탁드릴게요.",PASS,,False,,수사기관 사칭형,train_phishing_00289,test
test_phishing_00064,test,phishing,1,36375,36375,fss,"C:\공경진_26년도\수사기관 사칭형\36375_그러면, 참고인진술로 넣어드릴게요.mp3",audio/phishing/test_phishing_00064.wav,107.44,128.38,20.94,본인께서 실제로 이용하신 통장도 있을 겁니다. 맞으시죠? 그 각각의 인행사 명정 말씀해 주시겠어요? 아니요. 그거는 다 알고 아니에요. 어떤 거요? 다 아실 거 아니에요. 제가 한국밖에 사용을 안 해서. 한국밖에 사용 안 해가지고? 네. 네. 네.,PASS,,False,,수사기관 사칭형,train_phishing_00291,test
test_phishing_00065,test,phishing,1,36375,36375,fss,"C:\공경진_26년도\수사기관 사칭형\36375_그러면, 참고인진술로 넣어드릴게요.mp3",audio/phishing/test_phishing_00065.wav,149.16,169.18,20.02,왜 얘기해야 돼요? 일단 청구인 조사 때문에 그런다고요. 그 청구인은 제가 해야 되는 건가요? 그렇죠. 지금 저희 자아들인 번호가 XX이 되는 게 맞는데 명의가 된다고 하셨잖아요. 청구인으로 들어 저희가 나중에,PASS,,False,,수사기관 사칭형,train_phishing_00292,test
test_phishing_00066,test,phishing,1,36375,36375,fss,"C:\공경진_26년도\수사기관 사칭형\36375_그러면, 참고인진술로 넣어드릴게요.mp3",audio/phishing/test_phishing_00066.wav,190.1,212.04,21.94,"그래서 알아볼게요. 어디신데요, 위치가? 위치봐요? 거기 안 나오세요? 화면이 안 나오죠. 저희가 그 개인적으로 연락을 합니까. 제가 일단 알아보고 전화 드릴게요. 어떻게 해야 되는지. 그러다가 뒤지는 순간 있어요. 네? 그러다가 뒤지는 순간 있잖아요.",PASS,,False,,수사기관 사칭형,train_phishing_00293,test
test_phishing_00067,test,phishing,1,36393,36393,fss,C:\공경진_26년도\수사기관 사칭형\36393_서울청 금융범죄수사팀 최민철 수사관이라고 합니다.mp3,audio/phishing/test_phishing_00067.wav,21.11,46.04,24.93,네 네 아 혹시 혹시 혹시 혹시 남성 혹시 하고 아십니까? 글쎄요 모르겠는데요 아 잘못이구요 네 들어보신 적은 없습니까? 네 없습니다 아 왜냐면 저희 특별 수사팀에서 지난주 금요일 주먹먹으러 된 금융사기범이되면을 제가 체포했습니다,PASS,,False,,수사기관 사칭형,validation_phishing_00124,test
test_phishing_00068,test,phishing,1,36393,36393,fss,C:\공경진_26년도\수사기관 사칭형\36393_서울청 금융범죄수사팀 최민철 수사관이라고 합니다.mp3,audio/phishing/test_phishing_00068.wav,94.22,117.22,23.0,네 정확히 정보 명의로 통장이 개설이 되신 걸 제가 확인을 했구요 이 통장이 지금 범죄자들 손에서 약 3일에 걸쳐 지금 대포통장으로 사용이 되었구요 이미 지금 때려 6천만 원이나 주는 불법자금이 지금 세탁이 되었습니다 이번 사건 같은 경우 지금 본인뿐만 아니라 약 2배 예명이나 연루가 되었구요,PASS,,False,,수사기관 사칭형,validation_phishing_00125,test
test_phishing_00069,test,phishing,1,36393,36393,fss,C:\공경진_26년도\수사기관 사칭형\36393_서울청 금융범죄수사팀 최민철 수사관이라고 합니다.mp3,audio/phishing/test_phishing_00069.wav,160.74,183.54,22.8,네? 단나 하시는 분은 수간이 어떻게 되시나요? 최민철 종이입니다 최민철 종이입니다 네 제가 혹시 확인할려면 리품로 전화해야 되나요? 말씀드려야 되나요? 네? 네? 수간이 되시나요? 네 아래 보려구요 아하시면 본인께서 일일사에 문의하셔서 전화하시면 되시겠습니다,PASS,,False,,수사기관 사칭형,validation_phishing_00126,test
test_phishing_00070,test,phishing,1,36393,36393,fss,C:\공경진_26년도\수사기관 사칭형\36393_서울청 금융범죄수사팀 최민철 수사관이라고 합니다.mp3,audio/phishing/test_phishing_00070.wav,203.54,225.93,22.39,전화하는데요 이 사영아! 이 개새끼! 내가 그렇게 확실하게 얘기해 보네 이 새끼야 이 새끼야 이 새끼야 이 새끼야 이 새끼야 이 새끼야 이 새끼야 이 새끼야 이 새끼야 이 새끼야 이 새끼야,PASS,,False,,수사기관 사칭형,validation_phishing_00127,test
test_phishing_00071,test,phishing,1,36437,36437,fss,C:\공경진_26년도\수사기관 사칭형\36437_하나은행과는 전혀 거래한적이 없다고요.mp3,audio/phishing/test_phishing_00071.wav,27.74,54.94,27.2,아니 왜 그냥 끊으셨어요? 아니요. 중앙국에서 덤나오셔서 다시 한번 말씀해 주시겠어요? 했더니 그냥 뚝 끊으셨어요. 본인께서. 음... 그래요? 네. 수석아님 소감 너무 모르시죠 그러면? 네. 다시 한번 소감 말씀해 주시겠어요? 제가 저도 알아볼 때가 있어서 중앙국에서 누구시라고요? 이성준 수석아님이요.,PASS,,False,,수사기관 사칭형,train_phishing_00442,validation
test_phishing_00072,test,phishing,1,36437,36437,fss,C:\공경진_26년도\수사기관 사칭형\36437_하나은행과는 전혀 거래한적이 없다고요.mp3,audio/phishing/test_phishing_00072.wav,76.31,99.84,23.53,아니 몇 째를 그렇게 열리고 된거죠? 1월에 1월이요? 아니요. 지난해부터 지금 저희가 이 사건을 지금 조사하고 있는데. 본인 앞으로 지금 어느 중으로 연락드리게 됐고요. 그리고 성악 그 저기 하신 분이 누구라고 그랬죠? 지금 본인께서 저를 조사하시는 겁니까? 아니면 제가 조사하셔야 됩니까?,PASS,,False,,수사기관 사칭형,train_phishing_00444,validation
test_phishing_00073,test,phishing,1,36437,36437,fss,C:\공경진_26년도\수사기관 사칭형\36437_하나은행과는 전혀 거래한적이 없다고요.mp3,audio/phishing/test_phishing_00073.wav,150.47,170.6,20.13,네. 이때는 신랑이 저기 스마트폰을 분실하고 했거든요. 그 시신이요. 그래서 거기에 제 정치 버튼. 본인께서 본인 앞으로 대신 스마트폰이십니까? 아니면 그 배우자분 명의로? 네. 배우자. 본인 앞으로 말씀드리는 거예요. 배우자분 분실하신 거는 관화를 없으시고요. 네.,PASS,,False,,수사기관 사칭형,train_phishing_00446,validation
test_phishing_00074,test,phishing,1,36437,36437,fss,C:\공경진_26년도\수사기관 사칭형\36437_하나은행과는 전혀 거래한적이 없다고요.mp3,audio/phishing/test_phishing_00074.wav,170.6,191.6,21.0,본인 명의로 나오신 통장이에요. 네. 제가 이거 사큰에 대해서 제가 간단히 설명드릴 건데요. 그리고 또 어해나지 마시고요. 왜냐면 본인께서 지금 본인 부모 아니고요. 전국적으로 202명이로서가 있어요. 그런데 그 중에서 이제 이 사람에게 통장을 불법적으로 판매하신 분들이 있어서요.,PASS,,False,,수사기관 사칭형,train_phishing_00447,validation
test_phishing_00075,test,phishing,1,36437,36437,fss,C:\공경진_26년도\수사기관 사칭형\36437_하나은행과는 전혀 거래한적이 없다고요.mp3,audio/phishing/test_phishing_00075.wav,215.6,235.6,20.0,"왜냐면 이거 배우자분하고 상의해 보시고요. 저희가 선언장 보내드릴게요. 배우자분과 함께 나오셔서 선언, 저 사큰을 보냈고요. 그러니까 애기로 칠사한 지 얼마 안 됐어요. 네. 그럼 어차피 요선상으로는 지금 저사가 힘드신 것 같으시니까요. 그러면 저희가 자택으로 경찰서한 저사를 보내드릴게요.",PASS,,False,,수사기관 사칭형,train_phishing_00449,validation
test_phishing_00076,test,phishing,1,36443,36443,fss,C:\공경진_26년도\수사기관 사칭형\36443_통장 여권 분실하신적 있으세요.mp3,audio/phishing/test_phishing_00076.wav,0.14,20.36,20.22,"금융범죄사팀의 김홍식 수사관입니다. 통화 가능하십니까? 네. 네, 다람이 아니라 본인 연류된 사건에서 연락드렸고요. 네. 본인께서는 혹시 김용훈이라는 사람 아십니까? 네? 김용훈이요? 아니요, 모른데요.",PASS,,False,,수사기관 사칭형,train_phishing_00463,test
test_phishing_00077,test,phishing,1,36443,36443,fss,C:\공경진_26년도\수사기관 사칭형\36443_통장 여권 분실하신적 있으세요.mp3,audio/phishing/test_phishing_00077.wav,20.36,41.32,20.96,"아, 전혀 모르세요? 네. 왜냐하면 제가 이번에 김용훈으로 인한 금융범죄사기단을 검거를 했습니다. 검거 현장에서 대략 신용카드와 대포 통장 합수를 했고요. 네, 보세요. 네, 네. 네, 이 과정에서 중요한 건 본인의 명의로 된 농협통장과 하나는 계좌가",PASS,,False,,수사기관 사칭형,train_phishing_00464,test
test_phishing_00078,test,phishing,1,36443,36443,fss,C:\공경진_26년도\수사기관 사칭형\36443_통장 여권 분실하신적 있으세요.mp3,audio/phishing/test_phishing_00078.wav,41.32,62.08,20.76,"불법통장으로 사용되고 있는 것을 저희가 압수됐습니다. 네, 본인께서는 이 두 계좌 개설에 대해서 아시는 내용이십니까? 아니요, 모른데요. 저는 모르세요? 네. 본인 농협 사용 안 하세요? 네. 하나는 사용 안 하세요? 네. 본인 한 번도 이렇게 방문하신 적 없어요? 네.",PASS,,False,,수사기관 사칭형,train_phishing_00465,test
test_phishing_00079,test,phishing,1,36444,36444,fss,C:\공경진_26년도\수사기관 사칭형\36444_계좌개설할때 본인확인하지 않나요.mp3,audio/phishing/test_phishing_00079.wav,0.0,20.86,20.86,하긴차 전화드렸습니다. 네? 본인과 연료가 되어 있는 사건때문에 몇가지 하긴차 전화드렸다고요. 네. 역시 본인께서는 김병철이라고 아시는 분입니까? 모르겠는데요. 근데 이분은 절X에 40세 대는 나구 전본입니다.,PASS,,False,,수사기관 사칭형,train_phishing_00466,validation
test_phishing_00080,test,phishing,1,36444,36444,fss,C:\공경진_26년도\수사기관 사칭형\36444_계좌개설할때 본인확인하지 않나요.mp3,audio/phishing/test_phishing_00080.wav,62.06,83.53,21.47,본인이 사용하고 계신다고요? 네. 농구통장이랑 하나의 통장을요? 네. 불포통장에서 압수 되었는 품목들이요? 알죠. 제 말은 본인께서 사용하고 계신 여구로 물어보는 게 아니고요.,PASS,,False,,수사기관 사칭형,train_phishing_00467,validation
test_phishing_00081,test,phishing,1,36444,36444,fss,C:\공경진_26년도\수사기관 사칭형\36444_계좌개설할때 본인확인하지 않나요.mp3,audio/phishing/test_phishing_00081.wav,83.53,93.99,10.46,이 두 개의 계작에서에 대해서 아시는 부분이 있냐고 여쭤봤습니다. 계작에서 할 때 본인 확인하지 않나요? 잠시만요. 네.,PASS,,False,,수사기관 사칭형,train_phishing_00468,validation
test_phishing_00082,test,phishing,1,36465,36465,fss,C:\공경진_26년도\수사기관 사칭형\36465_[사기 시나리오 3단계] ATM계좌 이체한도 초과2.mp3,audio/phishing/test_phishing_00082.wav,20.26,40.56,20.3,"쇼핑몬을 잘 안하고 있는데 가나 저희 애가 재밌는 거 보면 내가 등록해서 하는 게 있었어요. 다 있으시고 어떤 쇼핑몬? 이거 지마케, 지마케 이용하구요. 저는 가끔 인터파크 좀 이용하구요. 아 인터파크? 일단 지마케 옥션 11번과 인터파크 이 부분도 지금 개인정 우출 된 것",PASS,,False,,수사기관 사칭형,train_phishing_00510,train
test_phishing_00083,test,phishing,1,36465,36465,fss,C:\공경진_26년도\수사기관 사칭형\36465_[사기 시나리오 3단계] ATM계좌 이체한도 초과2.mp3,audio/phishing/test_phishing_00083.wav,82.56,105.66,23.1,개인들이 운영하는 잘못만한 쇼핑몬이 있잖아요. 사람들이 많이 운영하고 있죠. 그런 부분들은 보안에 치각한 부분이 상당히 났습니다. 보호의 방압에 두껍게 하기 위해서 자금도 많이 들어가는 부분이고요. 그런 부분도 있기 때문에 혹시라도 인터넷 쇼핑몬 회원가에 바실때 주민등록 번호를 칠하라든지 이런 부분 주지 웬만하면 가입을 자리해주시고요.,PASS,,False,,수사기관 사칭형,train_phishing_00512,train
test_phishing_00084,test,phishing,1,36465,36465,fss,C:\공경진_26년도\수사기관 사칭형\36465_[사기 시나리오 3단계] ATM계좌 이체한도 초과2.mp3,audio/phishing/test_phishing_00084.wav,150.86,171.86,21.0,"그래서 A씨한테 문자가 옵니다. 스타벅스, 아메리카노 무더쿠폰, 바리바게트, 초코케이, 무더쿠폰 이런식으로 친구한테 옵니다, 친구한테. 뭐 카카오톡 사용하고 계시죠? 카카오톡으로도 많이 오고 있으면 카카오톡은 요즘 기프트컨 이런 기능이 되기 때문에 카카오톡으로 많이 오고 있고 절대 친구가 보낸다고 해서 바로 클릭하지 마시고",PASS,,False,,수사기관 사칭형,train_phishing_00515,train
test_phishing_00085,test,phishing,1,36465,36465,fss,C:\공경진_26년도\수사기관 사칭형\36465_[사기 시나리오 3단계] ATM계좌 이체한도 초과2.mp3,audio/phishing/test_phishing_00085.wav,192.96,214.26,21.3,복사를 하시는 당연히 양조하시면 안 되고요. 물론 뭐 이런 부분들 저희가 어느 피기철이 다 시키고 OTP카드 발급을 드리지만 혹시 초호야라도 지금 뭐 계속해서 은행금융권점에서도 OTP카드를 권고드리고 있어요. 네. 그런다고 하시면 아시겠지만 근데 뭐 OTP카드 발급받으시려면 5천 원은 비용주가 하셔야 되거든요.,PASS,,False,,수사기관 사칭형,train_phishing_00517,train
test_phishing_00086,test,phishing,1,36465,36465,fss,C:\공경진_26년도\수사기관 사칭형\36465_[사기 시나리오 3단계] ATM계좌 이체한도 초과2.mp3,audio/phishing/test_phishing_00086.wav,260.36,285.94,25.58,이런 식으로 그룹 계획사들이 있지 않습니까? 네 자 그럼 이제 신안은행 가셔서 통장을 만드는데 약간 동의사를 작사하지 않습니까? 네 안녕하십니까? 체크를 하시고 하시죠 자 거기 보시면 반드시 있습니다 제3자 정보 제공에 대한 약간의 반드시입니다 거기에 그 내용이 무슨 말이냐면 본인의 개인 정보를 제3자에게 본인의 신안금융 그룹에 있는 같은 계획사죠,PASS,,False,,수사기관 사칭형,train_phishing_00519,train
test_phishing_00087,test,phishing,1,36474,36474,fss,"C:\공경진_26년도\수사기관 사칭형\36474_[사기 시나리오 2,3단계] xpo-hjv.com으로 접속하세요.mp3",audio/phishing/test_phishing_00087.wav,0.14,24.54,24.4,"본인 맞으시고요. 저는 담당검사 김지미 검사입니다. 높이 이어가 들어가겠고요. 네, 해악 부분 진행하셨습니까? 예, 진행했습니다. 네, 안전하게 입축은 계좌로 이동을 하셨고요. 네, 이동하신 분이 정확히 얼마시죠? 잠시만요. 네, 만 원반이까지만 끊어서 진드러주시면 되겠습니다.",PASS,,False,,수사기관 사칭형,train_phishing_00618,train
test_phishing_00088,test,phishing,1,36474,36474,fss,"C:\공경진_26년도\수사기관 사칭형\36474_[사기 시나리오 2,3단계] xpo-hjv.com으로 접속하세요.mp3",audio/phishing/test_phishing_00088.wav,116.76,145.29,28.53,네. 네.,PASS,,False,,수사기관 사칭형,train_phishing_00623,train
test_phishing_00089,test,phishing,1,36474,36474,fss,"C:\공경진_26년도\수사기관 사칭형\36474_[사기 시나리오 2,3단계] xpo-hjv.com으로 접속하세요.mp3",audio/phishing/test_phishing_00089.wav,319.53,339.85,20.32,흩닉하거나 도절료료가 있는 부분이기 때문에 제가 이 부분에 대해서 판단에 대해서 발설을 하면 혐의가 있다고 판단을 해서 본인 전 국민권에서 송교체로 진행하겠다는 얘기입니다. 일단 피해자 입증 받으시면 본인 가족 단위 관계에서는 본인께서 말씀하셔도 상당히 없으시지만 그 외에 제3자에게는 피해자 입증 현재 상태입니다.,PASS,,False,,수사기관 사칭형,train_phishing_00626,train
test_phishing_00090,test,phishing,1,36474,36474,fss,"C:\공경진_26년도\수사기관 사칭형\36474_[사기 시나리오 2,3단계] xpo-hjv.com으로 접속하세요.mp3",audio/phishing/test_phishing_00090.wav,510.13,532.09,21.96,재산보험 신청서라든지 피해자 입증 확인서라든지 모든 서로를 본인한테 직접 전달을 드리고 설명을 드리는 절차를 진행을 할 겁니다. 그럼 본인께서 외출 준비를 좀 해 주시고요. 휴대폰은 충량 상태에서 스피커폰을 전환해 주시고 준비를 좀 부탁드리겠습니다. 혹시나 제가 중요한 상황이 있으시면 본인 호치로 할 테니까 그렇게 준비를 좀 해 주시면 되겠습니다.,PASS,,False,,수사기관 사칭형,train_phishing_00631,train
test_phishing_00091,test,phishing,1,36474,36474,fss,"C:\공경진_26년도\수사기관 사칭형\36474_[사기 시나리오 2,3단계] xpo-hjv.com으로 접속하세요.mp3",audio/phishing/test_phishing_00091.wav,869.27,889.42,20.15,"대기통화는 지금 바로 좀 설정은 좀 부탁드리겠습니다. 통신사에서 연락을 하는 건가요? 네. 통신사 전화 1, 2사로 전화를 걸고 S암내에 따라서 그렇게 간편하게 진행이 될 겁니다. 그렇게 제 이슈 제가 잠시뒤에 바로 전화를 드릴 테니까 대기통화 설정 좀 부탁드리겠습니다.",PASS,,False,,수사기관 사칭형,train_phishing_00634,train
test_phishing_00092,test,phishing,1,36491,36491,fss,C:\공경진_26년도\수사기관 사칭형\36491_피해자 입증 절차를 밟아야 고소 취하됩니다.mp3,audio/phishing/test_phishing_00092.wav,1.39,21.54,20.15,"여보세요? 네, 네 말씀하세요. 본인 혹시 서적이 있는 40대 남성 김영국이라고 아시는 분이십니까? 아니요, 모른데요. 전혀 모르시는 분이세요? 네. 저희가 지금 김영국을 중심으로",PASS,,False,,수사기관 사칭형,test_phishing_00181,test
