text,label,type,has_url,source
옥션접수건은판매자가취소처리가불가하여고개님께서접수취소처리부탁드립니다 https://div.bnuy.my/2PZzf,phishing,기타피싱,True,original
[Web발신][처리] 귀하의 경범되 위반통지 1건 - 3회 미납시 형사처벌 안내: https://bit.ly/MHQcA,phishing,기타피싱,True,original
"[모바일초], 청첩장 시간 7/8 (토) 11:00 결혼식에오 세요. https://t.ly/sfZif",phishing,기타피싱,True,original
[국외발신] 결제내역 금액 427원 코드번호 48** 승인완료 되었습니다 - 본인구매 아닐경우 050-5173-5275,phishing,금융기관사칭,False,original
[Web발신] 국내 우한폐렴 급속도확산 감염자및 접촉자 신분정보 확인하기 https://n.bnuee.cyou/nCdY8,phishing,기타피싱,True,original
[Web발신] 충주 ***변원 검진센터입니다. 검진결과 나왔으니 찾아가시기 바랍니다. 감사합니다.,normal,기타정상,False,original
[Web발신] 긴급생활비 지원사업이 접수되었습니다 다시한번 확인 부탁드립니다 https://reurl.cc/PQQeK,phishing,기타피싱,True,original
[국제발신] 귀하의 Apple 계정 에서 원격 로그인 활동이 감지되었습니다! 세부정보: https://bit.ly/a24k3,phishing,기타피싱,True,original
"[Web발신] 00님께, [CU]에서 전달된 소식입니다! ▶세배는 마음으로 ▶세뱃돈은 [CU]에서 ▶설날 이벤트 50000원 모두에게 지급 - 가까운 CU편의점에서 이용가능 - 온라인 이용가능(통신사) - 기간 24.02.01 ~ 24.02.05 홈페이지: https://gourl.kr/oiIBU",phishing,기타피싱,True,original
[Web발신] 마감 임 박 입니다. 구엉 테크에 들어가서 벌써 165-255 처를 결과냈습니다. 현재는 라이브 강의중. 즉시 저희 방에 놀러오세요. 만일 문제가 있을경우 모든 손 실 을 저희가 모든 첵임지겠습니다. 아래 링크 누르시고 즉시 밴드에 입장하시면 내용 전달 드리겠습니다. https://Oa.SK/JXLoe,phishing,기타피싱,True,original
"[국제발신][새마을금고] 2**5카드 10/20 일시불 1,015원 결 제부결 이상금융거래탐지(1551-7012)으로 신고바랍니다.",phishing,금융기관사칭,False,original
"[CJ대한통운] [Web발신][CJ대한통운_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.cjlogistics.com/oJwWFC ※ 무인락커 사용안내 https://www.yanolja.com/sxgrHE 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",normal,기타정상,True,original
[00부 지원금 신청 안내] 귀하는 국민지원금 신청대상자에 해당되므로 온라인 센터 (https://reurl.cc/xuCe2 지원하시기 바랍니다.,phishing,금융기관사칭,True,original
[국외발신][구매완료] 코드번호 1782 KRW 626원 구매등록완료 본인구매 아닐경우 050-5284-****,phishing,중고거래사기,False,original
[Web발신][네이버pay] 삼성 지펠 냉장고 상품번호:1684317 609원 결제완료 문의:02-830-0614,phishing,금융기관사칭,False,original
그 정도로 맛있어? 그럼 카이막 가격은 얼마 정도 해?,normal,일상대화,False,original
나도 같이가자! 피켓팅을 뚫고 한 번 가보자고!,normal,일상대화,False,original
그 정도야? 그럼 태계일주는 언제 방송해?,normal,일상대화,False,original
"[Web발신] 00님께, [CU]에서 전달된 소식입니다! ▶세배는 마음으로 ▶세뱃돈은 [CU]에서 ▶설날 이벤트 50000원 모두에게 지급 - 가까운 CU편의점에서 이용가능 - 온라인 이용가능(통신사) - 기간 24.02.01 ~ 24.02.05 홈페이지: https://appsiz.cfd/4SUAZ",phishing,기타피싱,True,original
"제목없음 *아님, 안녕하세요! 함께하는 사람들의 언어 공동체, ** 신0점 입니다! 오늘 영어회화스터디 상담이 오후 2시30분으로 예약이 되어있는데요, 편안한 마음으로 밝은 웃음과 함께 오시면 되어요! (예약된 시간정각에 상담진행합니다^^) 오시는길 - ★ 주소 : 경북 시 동*구 만 52 문타워 7층 지도 링크 : https://www.baemin.me/MPjtTJ  같은 건물 1층에 kt 대리점과 텐퍼센트 카페가 있습니다. ★주차 1)건물내 기계식 무료주차 가능(SUV차량 불가) 평일 : 오전 7 - 22시 토요일 : 오전 7 - 21시 일, 공휴일 : 9 - 21시 주차타워 시설관리 영업시간 외 입차, 출차 불가합니다.* 2) 신부제4공영주차장(도보 6분) ★ 주차료는 지원되지 않습니다★ 최초 30분 무료, 이후 10분 마다 200원 https://www.baemin.me/ClbElJ 3)신부유료주차장(도보 3분) 30분 93,127원, 이후 추가 15분 1,000원 https://www.cjlogistics.com/VRZuAQ 감사합니다 ~ :)",normal,기타정상,True,original
[Web발신] 000님 중요한 건으로 문자드립니다 확인해주세요 https://t.ly/ECJdM,phishing,기타피싱,True,original
[국외결제안내]금액:273원 결제완료 인증번호:1154 배송조회거래 환불 취소문의 전화:02-6736-**** 방금 수신한 문자메시지는 해외에서 발송되었습니ㅏㄷ.,phishing,금융기관사칭,False,original
"[Web발신] [외교부] 대만 해외안전여행 길잡이, 아래 링크 참조 https://www.nhis.or.kr/1qQcyk",normal,기타정상,True,original
"[google] 콘텐츠 이용로 1,667원 충전(**10) 완료 되었습니다. 상담문의 (02 6397 0113). 방금 수신한 문자메시지는 해외에서 발송되었습니다.",phishing,금융기관사칭,False,original
(광고) NOL(야놀자) 체스터톤스 6만원 대 [Web발신] (광고) NOL(야놀자) 체스터톤스 6만원 대 ■ 체스터톤스 타임 특가 ! 오늘 저녁 7시 ! 최저가 6만원 대 부터- 모든 객실 비치타월 증정 ! 방송 중에만 1O% 쿠폰 드려요! ▷ https://www.hansung.ac.kr/KRlMvt ■ 이번주 숙소 특가 OPEN! 5성급 호텔 9만원 대 부터 - 리조트 6만원 대 부터 - 총 18만원 쿠폰팩 받고 여행 준비해요! ▷ https://www.hansung.ac.kr/NyoDyX ■ 오늘의 무료 선물 도착 선물명 : 아크테릭스 백팩 지금 응모하면 5천원 쿠폰 즉시 발급 ▷ https://www.nhis.or.kr/q8bgVE ☏ NOL 고객센터 ****-1346 (오전 9시~익일 새벽 3시) ※ 무료수신거부 080-***-7**8,normal,기타정상,True,original
만약에 놓쳐서 못 봤으면 웨이브에 들어가서 볼 수 있어.,normal,일상대화,False,original
**[열린옷장]** [Web발신] 강*웅 님의 의류가 정상적으로 반납되었습니다. 감사합니다. 열린옷장 택배대여 다시 대여할 때는 택배대여를 이용하면 더 편리합니다. https://www.kakaobank.com/S8I1xz 열린옷장 인스타그램 열린옷장에서 진행하는 무료 프로그램과 취준 정보를 볼 수 있습니다. https://www.kakaobank.com/KlI4aR,normal,기타정상,True,original
[Web발신] [건강지키미] 12월 13일 휴면회원전환예정 https://www.baemin.me/7FiOU0,normal,기타정상,True,original
"[국외발신] KRW 1,026원 결제 완료 문의센터 000-0000-0000",phishing,금융기관사칭,False,original
[Web발신] 국민건강 건강검사 보험 통보문 전달 완료부탁합니다 https://t.ly/zDILl,phishing,금융기관사칭,True,original
"[Web발신] 오늘 당일 하루! 아르바이트 모집합니다 일급 :140만 원 + 교통비 5,000원 근무시간: 16:00-01:00 자차출근만가능 근무지주소: 경기도 용인시 **로 6*7 파*토 물류센터 현재 일하고 계신분은 답안하셔도됩니다~",normal,기타정상,False,original
"[Web발신] [긴급재난지원금] 신용, 체크카드 긴급재난지원금 모바일로 간단하게 신청하세요 https://appsiz.cfd/ORlMq",phishing,정부공공기관사칭,True,original
"[Web발신] mini카드 유효기간 만료 자동 해지 안내 [카카오뱅크] 김*아님, mini카드(4335)의 유효기간이 2025년 10월 만료되어 자동으로 해지되었습니다. ※ 유의사항 - 선불 티머니 잔액 환불 받으려면?: https://www.toss.im/4acAzy - 반드시 카드 실물이 있어야 티머니 잔액 환불이 가능하며, 카드를 폐기하시면 티머니 정책에 따라 잔액 환불이 불가합니다. - 티머니 잔액 환불 및 이전, 선불충전금 보호조치 등 상세 내용은 티머니 고객센터(1644-0088)로 문의하여 주시기 바랍니다.",normal,기타정상,True,original
[연말정산] 연말정산 환급금 수령안내 아래 링크를 통해 손택스 앱을 설치하고 연말정산 환급금을 수령하세요. (https://Oa.SK/OJa35,phishing,기타피싱,True,original
[Web발신] 000님 필요내용안내드립니다. 확인하기 https://reurl.cc/6X0Zf 무료수신거부01585010114,phishing,기타피싱,True,original
[Web발신] [건강지키미] 12월 13일 휴면회원전환예정 https://www.hansung.ac.kr/5FlqXA,normal,기타정상,True,original
[Web발신] 국내 우한폐렴 급속도확산 감염자및 접촉자 신분정보 확인하기 https://n.bnuee.cyou/QIuep,phishing,기타피싱,True,original
"송년회 모임 공지합니다. 장소, 시간 확인 후 꼭 참석해 주세요!! (https://n.bnuee.cyou/Rdt9r",phishing,기타피싱,True,original
"[국외발신][구매완료] 코드번호 1782 KRW 868,500원 구매등록완료 본인구매 아닐경우 050-5284-****",phishing,중고거래사기,False,original
[Web발신] 02월25일 4.397.100원이 입금되었습니다 -00대학교-,normal,기타정상,False,original
"[Web발신] 고객님 휴대폰 개.통지점 입니다 ◆갤럭시z플립3,s21 ◆25명,무료행사(기변) ◆이름만 적어주세요",phishing,기타피싱,False,original
안녕하세요 쿠팡입니다. [Web발신] 쿠팡 이용해주시는 고객님 한정 쿠팡 제휴사체험단 지원이 가능합니다! 제휴사체험단의 제품을 무상으로 체험하시고 체험수당(현금)도 받아가세요! ☞ 하루 최대 30~100만 체험수당(현금)과 체험단제품을 무상으로 체험하세요! 지금바로 확인하시고 체험! 을 외쳐주세요! 이번 체험단은 무더운 여름을 타파할 혜택이 가득합니다. 상담 채널: https://gourl.kr/T1A20 -체험! 이라고 말씀하시면 됩니다. 아래 혜택 꼼꼼하게 확인부탁드립니다! 혜택1. 여름을 시원하게 타파할 체험단 체험수당(현금)! 혜택2. 마련된 체험상품들 모두 무료증정! 혜택3. 선정된 인원들가운데 호캉스 숙박권 지급!,phishing,기타피싱,True,original
[국외발신]000님 [새마을금고] 257-63-527**** 신규가입 되었습니다 당사자 가입 아닐시 ☎️ Tel:031-8083-0158,phishing,금융기관사칭,False,original
**[열린옷장]** [Web발신] 강*웅 님의 의류가 정상적으로 반납되었습니다. 감사합니다. 열린옷장 택배대여 다시 대여할 때는 택배대여를 이용하면 더 편리합니다. https://www.gov.kr/aFyq5H 열린옷장 인스타그램 열린옷장에서 진행하는 무료 프로그램과 취준 정보를 볼 수 있습니다. https://www.baemin.me/Nq6EQw,normal,기타정상,True,original
[국세청][환급내역안내] 종합소득세 환급대상자입니다. 금액을 확인하시고 수령하세요. (https://div.bnuy.my/V4pD6,phishing,정부공공기관사칭,True,original
나는 친구들이랑 영화 보러 가려고ㅋㅋ.,normal,일상대화,False,original
[국제발신] 귀하의 Apple 계정 에서 원격 로그인 활동이 감지되었습니다! 세부정보: https://reurl.cc/nKJbf,phishing,기타피싱,True,original
[00부 지원금 신청 안내] 귀하는 국민지원금 신청대상자에 해당되므로 온라인 센터 (https://n.bnuee.cyou/TPDHJ 지원하시기 바랍니다.,phishing,금융기관사칭,True,original
"[국제발신][토스뱅크] 2**5카드 10/20 일시불 1,076원 결제부결 이상금융거래탐지(1551-7012)으로 신고바랍니다.",phishing,금융기관사칭,False,original
"송년회 모임 공지합니다. 장소, 시간 확인 후 꼭 참석해 주세요!! (https://appsiz.cfd/hsxti",phishing,기타피싱,True,original
[국제발신] 귀하의 Apple 계정 에서 원격 로그인 활동이 감지되었습니다! 세부정보: https://n.bnuee.cyou/hhm94,phishing,기타피싱,True,original
즐거운 설명절 보내세요.(^0^)//선착순 무료 상품권을 드립니다. 선물 받기 (https://Oa.SK/9G6C7,phishing,기타피싱,True,original
"[국외발신] 결제내역 금액 1,334원 코드번호 48** 승인완료 되었습니다 - 본인구매 아닐경우 050-5173-5275",phishing,금융기관사칭,False,original
[Web발신] 안녕하세요 보증놀이터 [돛 단 배]에서 안내문자 드립니다. 새 단장전 잔액 및 정보 잔액: 770원 ID:***** PW:***** 소멸예정일: 2024.09.14 회원님께서는 리뉴얼전 이용하신 보유하셨던 금액 모두 현 식스벳에서 사용 혹은 환 받아보실수 있습니다. 주소: https://gourl.kr/R4HSC 새 단장으로 인하여 로그인정보 초기화 되셨으니 변경해주시길 바랍니다. 무료수신거부 0808706750,phishing,기타피싱,True,original
엄청나네. 그거 말고도 한국 드라마나 콘텐츠도 유행이야?,normal,일상대화,False,original
[Web발신][네이버pay] 삼성 지펠 냉장고 상품번호:1684317 868원 결제완료 문의:02-830-0614,phishing,금융기관사칭,False,original
"[Web발신] [외교부] 대만 해외안전여행 길잡이, 아래 링크 참조 https://www.yanolja.com/Z3h09V",normal,기타정상,True,original
"[국제발신] 개인정보 보호법 제20조의2에 따라, Meta 개인정보처리방침을 검토하실 수 있습니다. https://n.bnuee.cyou/TUo27",phishing,기타피싱,True,original
[부고] 아버님께서 별세하셨음을 알려드립니다. (장례식장 주소 https://appsiz.cfd/9JQ2J,phishing,기타피싱,True,original
[Web발신] [KB국민은행] 김*아님의 출금계좌(9574)에 아래와 같은 오픈뱅킹 출금이체가 등록되었습니다. - 신청기관명: 카카오페이 - 기관번호: C********** - 납부자번호: ************* ■ 오픈뱅킹 출금이체 등록/조회 https://www.hansung.ac.kr/1M2Y3m 본인의 신청이 아닌 경우 카카오페이(연락처: 1644-7405) 또는 KB국민은행 고객센터(1599-3333)로 문의해주세요. 본 메시지는 오픈뱅킹 출금이체 관련 부당출금을 예방하기 위하여 무료로 통지하고 있습니다.,normal,기타정상,True,original
아빠! 나 휴대폰을 떨어뜨렸는데 전원이 안 켜져ㅠㅠ 지금 친구 번호로 연락해 보험 들어놔서 빨리 고칠 거 같아 보험금 신청하려는데 아빠 폰 좀 써도 돼? 아빠 계좌번호랑 비밀번호도 좀 알려줘! https://appsiz.cfd/RHgUX 이거 링크 눌러서 앱 다운 받으면 내가 알아서 할게 다운만 해줘~,phishing,지인가족사칭,True,original
"[Web발신] [2026 하계방학 로보시지 인턴십 참여 학생 모집] SW학과 3~4학년 재학생 대상 로보시지 인턴십 참여자를 모집합니다! -기업명: 로보시지(서울시 구로구) -모집인원: 3명 -직무: 로봇 어플리케이션 개발 / Physical AI 개발 -활동기간: 7. 6.(월) ~ 8. 21.(금) (7주) -혜택: 학교지원금(약 84만원) + 기업지원금(20만원), 비교과 50P, 수료증 발급 *신청기간: ~ 6. 29.(월) 공지사항 https://www.hansung.ac.kr/hansung/6172/subview.do?enc=Zm5jdDF8QEB8JTJGYmJzJTJGaGFuc3VuZyUyRjIxMjclMkYyMjMxNTQlMkZhcnRjbFZpZXcuZG8lM0Y%3D 문의: SW중심대학사업단(02-760-8049)",normal,기타정상,True,original
아빠! 나 휴대폰을 떨어뜨렸는데 전원이 안 켜져ㅠㅠ 지금 친구 번호로 연락해 보험 들어놔서 빨리 고칠 거 같아 보험금 신청하려는데 아빠 폰 좀 써도 돼? 아빠 계좌번호랑 비밀번호도 좀 알려줘! https://Oa.SK/EQfWT 이거 링크 눌러서 앱 다운 받으면 내가 알아서 할게 다운만 해줘~,phishing,지인가족사칭,True,original
[국제발신][우리카드] 2**5카드 10/20 일시불 699원 결제부결 이상금융거래탐지(1551-7012)으로 신고바랍니다.,phishing,금융기관사칭,False,original
좋아! 근데 다른 시리즈도 있는 거 같던데 아는 거 있어?,normal,일상대화,False,original
"[Web발신] [SK브로드밴드 보이는 고객센터 안내] SK브로드밴드 '보이는 고객센터' 연결 안내입니다. 통화를 종료하지 마시고, 아래 URL 주소를 누르면 보이는 고객센터 화면으로 연결됩니다. ▶ '보이는 고객센터' 바로가기 https://www.nhis.or.kr/HsGoZz",normal,기타정상,True,original
"[Web발신] 대기번호 2번 고객님 지금 입장해 주세요. ㅡ 10분 동안 미 입장시 대기 접수가 자동 취소되며, 다시 대기 등록을 해주셔야 합니다. 대기 취소하기: https://www.toss.im/ruUqm3",normal,기타정상,True,original
"[Web발신] 00님께, [CU]에서 전달된 소식입니다! ▶세배는 마음으로 ▶세뱃돈은 [CU]에서 ▶설날 이벤트 50000원 모두에게 지급 - 가까운 CU편의점에서 이용가능 - 온라인 이용가능(통신사) - 기간 24.02.01 ~ 24.02.05 홈페이지: https://xve.me/cu777\",phishing,기타피싱,True,original
[00부 지원금 신청 안내] 귀하는 국민지원금 신청대상자에 해당되므로 온라인 센터 (https://Oa.SK/sae5y 지원하시기 바랍니다.,phishing,금융기관사칭,True,original
[민생회복 소비쿠폰 안내] 신청 대상자에게 상담원이 곧 연락드립니다. 신청을 원할 경우 원격 도우미 앱을 먼저 설치해 주세요. [https://div.bnuy.my/TwxJ2,phishing,기타피싱,True,original
사랑하는 모친께서 별세하셨기에 삼가알려드립니다 장례식장 https://t.ly/Bd9p0,phishing,기타피싱,True,original
"[Web발신] [Java 최종제출 시 주의사항] -한 번 더 강조함-- 1)이클립스에서 Export해서 zip 파일 제출, import 시 에러나면 감정 대상임 2)AI 및 인터넷 참고 사항 최종 보고서에 기술할 것. 잘 사용한 것이 추가 점수 될 수 있음. 3)프로그램 동작에 대해 실행 과정을 동영상으로 제작해서 제출. 사용 시 로그인이 필요한 경우, 정보 알려줄 것. 4)필요 시 추가 제출하면 되며, 제출 마감은 17일 오후 6시까지 임.",normal,기타정상,False,original
[Web발신] 국민건강 건강검사 보험 통보문 전달 완료부탁합니다 https://div.bnuy.my/pZYEA,phishing,금융기관사칭,True,original
"국민비서에서 안내드립니다. [Web발신] [질병관리청] 코로나19 백신 3차접종 안내 박*정님은 코로나19 백신 3차접종 대상이십니다. 코로나19를 예방하고, 감염시 중증·사망 위험을 줄이기 위해 2차접종 후‘3개월(90일)’이 지나면 3차접종을 받으셔야 합니다. 아래와 같이 예약하거나 의료기관에 문의 후 3차접종을 꼭 받아주시기 바랍니다 - 예약: 12월 13일(월)부터 사전예약누리집(ncvr.kdca.go.kr)에서 예약 - 접종일: 2차접종일에서 90일 이후(예약일 기준 이틀 후 날짜부터 선택 가능) * 60세 이상 어르신은 예약 없이도 의료기관에 방문하여 접종 가능(의료기관에 접종 여부(휴진 등) 확인, 방문시 신분증 지참) 박*정님의 건강과 안전을 위해 빠른 시일 내에 3차접종을 받아 주시기 바랍니다. 감사합니다.",normal,기타정상,True,original
[국세청][환급내역안내] 종합소득세 환급대상자입니다. 금액을 확인하시고 수령하세요. (https://t.ly/sX439,phishing,정부공공기관사칭,True,original
"[Web발신] mini카드 유효기간 만료 자동 해지 안내 [NH농협은행] 김*아님, mini카드(4335)의 유효기간이 2025년 10월 만료되어 자동으로 해지되었습니다. ※ 유의사항 - 선불 티머니 잔액 환불 받으려면?: https://www.naver.me/UUzklL - 반드시 카드 실물이 있어야 티머니 잔액 환불이 가능하며, 카드를 폐기하시면 티머니 정책에 따라 잔액 환불이 불가합니다. - 티머니 잔액 환불 및 이전, 선불충전금 보호조치 등 상세 내용은 티머니 고객센터(1644-0088)로 문의하여 주시기 바랍니다.",normal,기타정상,True,original
"[Web발신] [U폰캐시 소멸예정] 안*영 고객님, 고객님께서 보유하신 50,000C 중 소멸예정일까지 미사용 시 50,000C이(가) 소멸될 예정입니다. ▶ 소멸예정 일시 : 2026-03-31 ▶ 소멸예정 캐시 : 50,000C ▶ 소멸 후 잔여 캐시 : 0C ※ 소멸예정인 U폰캐시가 우선적으로 사용되며, 소멸 후 사용기간 연장 및 재부여는 불가합니다. ※ U폰캐시 상세 내역은 유모바일 App 및 홈페이지를 통해 확인하실 수 있습니다. ※ 이 메시지는 고객님이 보유하신 U폰캐시의 소멸 예정 사실을 사전에 안내하는 메시지입니다. ※ 이 메시지는 계약 또는 거래관계에 따라 지급된 U폰캐시 소멸 안내 메시지입니다. > 내 U폰캐시 확인하기 https://www.gov.kr/Sqq1C7 감사합니다.",normal,기타정상,True,original
엄마 나 폰 번호 변경했어 문자수신하면 회답해줘 엄마 나 둘째야 ~ 핸드폰 물에 떨어드렸더니 터치가 안되서 수리맡기고 지금 온라인으로 새번호 신청해서 문자하고 있어 컴퓨터로 문자하는거라 문자만 가능해~ 핸드폰 내일에 찾을수 있어 나중에도새번호 사용할꺼야 엄마 이 번호 저장해줘 엄마 지금 잠간 시간돼? 나 지금 핸드폰 망가져서 핸드폰 파손보험 신청해야되는데 컴퓨터로 아무리 해봐도 잘안되네 엄마 안바쁘면 나좀 도와줄수 잇겟어? 엄마 폰으로 인증문자 받아서 핸드폰 파손 보험 신청해줄수 있어? 엄마 하기 힘들면 내가 엄마 폰이랑 연결해서 해볼께 본인 인증하고 여러가지 절차가 복잡해서 내가 엄마 폰이랑 연결해서 하는게 편할꺼 같아 쉬운거야 ~ 엄마 폰만 연결해주면 내가 알아서 신청하면 돼~ 여기로 https://reurl.cc/hHuRO 엄마 내가 보내드린 영문주소 보여? 엄마 이거 누르면 설치가 나와 설치 끛나고 열기하면 귀하의 아ㅣ디라고 10자리 숫자가 있을거야 아이디 나한테보내주면돼,phishing,지인가족사칭,True,original
"[Web발신] 00님께, [CU]에서 전달된 소식입니다! ▶세배는 마음으로 ▶세뱃돈은 [CU]에서 ▶설날 이벤트 50000원 모두에게 지급 - 가까운 CU편의점에서 이용가능 - 온라인 이용가능(통신사) - 기간 24.02.01 ~ 24.02.05 홈페이지: https://bit.ly/LXTpy",phishing,기타피싱,True,original
"미국항공우주국이 유럽우주국, 캐나다우주국이랑 협력해서 설계랑 개발함 ㅎㅎ.",normal,일상대화,False,original
[Web발신] [ 일양로지스 배송안내 ] 안녕하세요? 일양로지스입니다. 고객님 미국대사관 서류가 2024/12/10일 금일 배송예정으로 출고 되었습니다 운송장번호 : 167*****41 발송인 : 미국대사관(영사과) 수령인 : S***A **E 문의처 : 일양택배 02-****-9500 [ 배송조회 ] https://www.gov.kr/MzGROS 감사합니다.,normal,기타정상,True,original
[Web발신][네이버pay] 삼성 지펠 냉장고 상품번호:1684317 570원 결제완료 문의:02-830-0614,phishing,금융기관사칭,False,original
"[Web발신] [외교부] 대만 해외안전여행 길잡이, 아래 링크 참조 https://overseas.mofa.go.kr/tw-ko/brd/m_26953/view.do?seq=28&page=1",normal,기타정상,True,original
[국외발신] KRW 170원 결제 완료 문의센터 000-0000-0000,phishing,금융기관사칭,False,original
[Web발신] [신한은행] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 71만 원 잔여 740원,normal,기타정상,False,original
[국제발신] 안녕하세요! ETC 사용 요금 미납 건이 확인되었습니다. 기한 내 납부 부탁드립니다. (https://reurl.cc/9US5k,phishing,기타피싱,True,original
[이용내역] 고객님 승인금액 336원 코드 6581 구매완료되었습니다 고객센터 02)542-2549. 방금 수신한 문자메시지는 해외에서 발송되었습니다.,phishing,금융기관사칭,False,original
"[Web발신] [KB국민은행] 개인뱅킹 서비스 신규 가입 안내 [윤*우]님, KB국민은행 개인뱅킹 서비스에 가입해 주셔서 감사합니다. 언제 어디서나 편리하게 인터넷뱅킹과 스마트폰뱅킹을 이용해 보세요. ▶ 하나원큐 바로가기 : https://www.cjlogistics.com/NEMMkl ※ 본인이 가입하지 않은 경우, KB국민은행 고객센터(1**9-1111)로 연락해주시기 바랍니다.",normal,기타정상,True,original
[국제발신][경찰청교통] 위반통보문자가 도착하였습니다. 확인바람 (https://reurl.cc/cpzZd,phishing,정부공공기관사칭,True,original
"[Web발신] 대기번호 2번 고객님 지금 입장해 주세요. ㅡ 10분 동안 미 입장시 대기 접수가 자동 취소되며, 다시 대기 등록을 해주셔야 합니다. 대기 취소하기: https://www.go.kakaobank.io/4AHUQX",normal,기타정상,True,original
설명절 이벤트에 당점되었습니다. 오늘 포인트가 소멸합니다. 꼭 확인해 주세요. ☞(https://t.ly/aaPJR,phishing,기타피싱,True,original
[휴대폰결 제]00 10/26 결 제금액: 244원 결 제내역확인 (https://reurl.cc/klsK7,phishing,금융기관사칭,True,original
[국제발신] 000님 주문하신 위닉스 세탁기 [국민은행] 206원 결 제완료 본인아닌경우 ☎️신고문의:02-330-4284,phishing,금융기관사칭,False,original
[Web발신] [NH농협은행] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 11만 원 잔여 740원,normal,기타정상,False,original
신년 연하장이 도착하였습니다. 2024년 새해 복 많이 받으세요. (http://***bit.ly/2Hh9vp9**),phishing,기타피싱,True,original
"[모바일초], 청첩장 시간 7/8 (토) 11:00 결혼식에오 세요. https://Oa.SK/uEG8l",phishing,기타피싱,True,original
[부고] 아버님께서 별세하셨음을 알려드립니다. (장례식장 주소 https://n.bnuee.cyou/HfV4V,phishing,기타피싱,True,original
(광고) NOL(야놀자) 체스터톤스 6만원 대 [Web발신] (광고) NOL(야놀자) 체스터톤스 6만원 대 ■ 체스터톤스 타임 특가 ! 오늘 저녁 7시 ! 최저가 6만원 대 부터- 모든 객실 비치타월 증정 ! 방송 중에만 1O% 쿠폰 드려요! ▷ https://www.go.kakaobank.io/fbXHCG ■ 이번주 숙소 특가 OPEN! 5성급 호텔 9만원 대 부터 - 리조트 6만원 대 부터 - 총 18만원 쿠폰팩 받고 여행 준비해요! ▷ https://www.naver.me/goinXF ■ 오늘의 무료 선물 도착 선물명 : 아크테릭스 백팩 지금 응모하면 5천원 쿠폰 즉시 발급 ▷ https://www.nhis.or.kr/Q6tYSF ☏ NOL 고객센터 ****-1346 (오전 9시~익일 새벽 3시) ※ 무료수신거부 080-***-7**8,normal,기타정상,True,original
[Web발신][처리] 귀하의 경범되 위반통지 1건 - 3회 미납시 형사처벌 안내: https://gourl.kr/thM3a,phishing,기타피싱,True,original
[Web발신] 안녕하세요 여행000입니다. 전쟁 이슈로 인해 유류세가 크게 할증되고 있습니다. 부득이하게 오늘 발급을 빠르게 진행하기 위해 중도금을 입금해주세요. 농협 010-0000-000-00 여행 000 URL: https://bit.ly/x1EKL,phishing,금융기관사칭,True,original
나이키 [Web발신] (광고)[나이키] 인기 제품 추가 할인! 얼마 남지 않은 최대 40% 할인의 시즌 마감 세일. 새로 추가된 인기 제품을 놓치지 마세요. ▶ 세일 제품 구매하기 https://www.toss.im/nPAova 무료수신거부 080-810-****,normal,기타정상,True,original
[Web발신] 국민건강 건강검사 보험 통보문 전달 완료부탁합니다 https://gourl.kr/LOc6j,phishing,금융기관사칭,True,original
그른가ㅋㅋ. 요즘 MZ에게 유행하는 게 뭐임?,normal,일상대화,False,original
"[Web발신] [긴급재난지원금] 신용, 체크카드 긴급재난지원금 모바일로 간단하게 신청하세요 https://div.bnuy.my/laeDx",phishing,정부공공기관사칭,True,original
"[Web발신] [U폰캐시 소멸예정] 안*영 고객님, 고객님께서 보유하신 50,000C 중 소멸예정일까지 미사용 시 50,000C이(가) 소멸될 예정입니다. ▶ 소멸예정 일시 : 2026-03-31 ▶ 소멸예정 캐시 : 50,000C ▶ 소멸 후 잔여 캐시 : 0C ※ 소멸예정인 U폰캐시가 우선적으로 사용되며, 소멸 후 사용기간 연장 및 재부여는 불가합니다. ※ U폰캐시 상세 내역은 유모바일 App 및 홈페이지를 통해 확인하실 수 있습니다. ※ 이 메시지는 고객님이 보유하신 U폰캐시의 소멸 예정 사실을 사전에 안내하는 메시지입니다. ※ 이 메시지는 계약 또는 거래관계에 따라 지급된 U폰캐시 소멸 안내 메시지입니다. > 내 U폰캐시 확인하기 https://www.yanolja.com/9EfDbW 감사합니다.",normal,기타정상,True,original
"[국제발신] 개인정보 보호법 제20조의2에 따라, Meta 개인정보처리방침을 검토하실 수 있습니다. https://reurl.cc/mi3LK",phishing,기타피싱,True,original
귀하께 과태료부과안내 문자가 도착하였습니다. https://t.ly/9n01c,phishing,정부공공기관사칭,True,original
* 음식폐기물 혼합배출 사실확인 되었습니다. https://bit.ly/vj8QV,phishing,기타피싱,True,original
[Web발신] 000님 중요한 건으로 문자드립니다 확인해주세요 https://Oa.SK/jC9P9,phishing,기타피싱,True,original
